Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.16500000E+000  0.10000000E+001  0.78762150E+000 -0.52303259E+000  0.94546852E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554986E+003  0.97427488E+000  0.25725120E-001  0.10000000E+001  0.94854976E+000
  0.16750000E+000  0.10000000E+001  0.45386904E+000 -0.83182932E+000  0.94759544E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554888E+003  0.97355899E+000  0.26441012E-001  0.10000000E+001  0.94711798E+000
  0.17000000E+000  0.10000000E+001  0.13276226E-001 -0.94895382E+000  0.94904669E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554790E+003  0.97283420E+000  0.27165796E-001  0.10000000E+001  0.94566841E+000
  0.17250000E+000  0.10000000E+001 -0.43128205E+000 -0.84637600E+000  0.94992450E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554693E+003  0.97210050E+000  0.27899497E-001  0.10000000E+001  0.94420101E+000
  0.17500000E+000  0.10000000E+001 -0.77655048E+000 -0.54836421E+000  0.95064922E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554595E+003  0.97135855E+000  0.28641451E-001  0.10000000E+001  0.94271710E+000
  0.17750000E+000  0.10000000E+001 -0.94360733E+000 -0.12397169E+000  0.95171622E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554498E+003  0.97060922E+000  0.29390785E-001  0.10000000E+001  0.94121843E+000
  0.18000000E+000  0.10000000E+001 -0.89443000E+000  0.33014539E+000  0.95341544E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554401E+003  0.96985297E+000  0.30147031E-001  0.10000000E+001  0.93970594E+000
  0.18250000E+000  0.10000000E+001 -0.63896434E+000  0.71064496E+000  0.95566296E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554305E+003  0.96908944E+000  0.30910562E-001  0.10000000E+001  0.93817888E+000
  0.18500000E+000  0.10000000E+001 -0.23372534E+000  0.92908441E+000  0.95803203E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554208E+003  0.96831742E+000  0.31682578E-001  0.10000000E+001  0.93663484E+000
  0.18750000E+000  0.10000000E+001  0.22857106E+000  0.93235910E+000  0.95996783E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554112E+003  0.96753539E+000  0.32464610E-001  0.10000000E+001  0.93507078E+000
  0.19000000E+000  0.10000000E+001  0.63932046E+000  0.71758787E+000  0.96107388E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19554016E+003  0.96674219E+000  0.33257810E-001  0.10000000E+001  0.93348438E+000
  0.19250000E+000  0.10000000E+001  0.90110651E+000  0.33486846E+000  0.96131672E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19553920E+003  0.96593757E+000  0.34062428E-001  0.10000000E+001  0.93187514E+000
  0.19500000E+000  0.10000000E+001  0.95283534E+000 -0.12528296E+000  0.96103643E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19553824E+003  0.96512223E+000  0.34877773E-001  0.10000000E+001  0.93024445E+000
  0.19750000E+000  0.10000000E+001  0.78389570E+000 -0.55548490E+000  0.96075801E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19553729E+003  0.96429735E+000  0.35702646E-001  0.10000000E+001  0.92859471E+000
  0.20000000E+000  0.10000000E+001  0.43432516E+000 -0.85715011E+000  0.96090824E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19553634E+003  0.96346399E+000  0.36536010E-001  0.10000000E+001  0.92692798E+000
  0.20250000E+000  0.10000000E+001 -0.15817510E-001 -0.96146062E+000  0.96159072E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19553539E+003  0.96262244E+000  0.37377561E-001  0.10000000E+001  0.92524488E+000
  0.20500000E+000  0.10000000E+001 -0.46361628E+000 -0.84352594E+000  0.96253627E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19553444E+003  0.96177209E+000  0.38227907E-001  0.10000000E+001  0.92354419E+000
  0.20750000E+000  0.10000000E+001 -0.80500690E+000 -0.52898065E+000  0.96325315E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19553349E+003  0.96091177E+000  0.39088227E-001  0.10000000E+001  0.92182355E+000
