Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.20000000E+000  0.31951786E+002  0.10499811E-001 -0.29072889E-001  0.30910822E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30841450E+003  0.28819529E+001  0.29069833E+002  0.31951786E+002 -0.26187881E+002
  0.20250000E+000  0.31951266E+002 -0.41762659E-002 -0.30648419E-001  0.30931647E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30838507E+003  0.28998906E+001  0.29051375E+002  0.31951266E+002 -0.26151485E+002
  0.20500000E+000  0.31950740E+002 -0.18026166E-001 -0.25219585E-001  0.30999518E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30836123E+003  0.29179823E+001  0.29032758E+002  0.31950740E+002 -0.26114776E+002
  0.20750000E+000  0.31950207E+002 -0.27850596E-001 -0.13870328E-001  0.31113368E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30833293E+003  0.29362169E+001  0.29013990E+002  0.31950207E+002 -0.26077773E+002
  0.21000000E+000  0.31949675E+002 -0.31240845E-001  0.86155711E-003  0.31252723E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30830527E+003  0.29545987E+001  0.28995076E+002  0.31949675E+002 -0.26040478E+002
  0.21250000E+000  0.31949155E+002 -0.27295449E-001  0.15495898E-001  0.31387328E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30830722E+003  0.29731413E+001  0.28976013E+002  0.31949155E+002 -0.26002872E+002
  0.21500000E+000  0.31948641E+002 -0.16955603E-001  0.26527177E-001  0.31483068E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30832158E+003  0.29918556E+001  0.28956786E+002  0.31948641E+002 -0.25964930E+002
  0.21750000E+000  0.31948130E+002 -0.27298062E-002  0.31390571E-001  0.31509043E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30833179E+003  0.30107490E+001  0.28937380E+002  0.31948130E+002 -0.25926631E+002
  0.22000000E+000  0.31947627E+002  0.12053314E-001  0.29066594E-001  0.31466638E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30832976E+003  0.30298286E+001  0.28917798E+002  0.31947627E+002 -0.25887970E+002
  0.22250000E+000  0.31947132E+002  0.24081250E-001  0.20169238E-001  0.31411857E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30831092E+003  0.30490884E+001  0.28898043E+002  0.31947132E+002 -0.25848955E+002
  0.22500000E+000  0.31946638E+002  0.30698758E-001  0.66766194E-002  0.31416413E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30828552E+003  0.30685144E+001  0.28878123E+002  0.31946638E+002 -0.25809609E+002
  0.22750000E+000  0.31946143E+002  0.30356815E-001 -0.84595754E-002  0.31513499E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30825992E+003  0.30880866E+001  0.28858056E+002  0.31946143E+002 -0.25769969E+002
