Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  6.97500000E-001  1.00437045E+000 -6.94106950E-001  2.89747960E-001  7.52161920E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87693645E+003  6.94612305E-001  3.09758120E-001  1.00437045E+000  3.84854185E-001
  7.05000000E-001  1.00437430E+000  7.43925730E-001 -9.60465910E-002  7.50107690E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87676240E+003  6.89917885E-001  3.14456435E-001  1.00437430E+000  3.75461450E-001
  7.12500000E-001  1.00437895E+000 -7.40671940E-001 -1.02598526E-001  7.47750625E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87648300E+003  6.85212685E-001  3.19166285E-001  1.00437895E+000  3.66046395E-001
  7.20000000E-001  1.00438420E+000  6.84913590E-001  2.92580235E-001  7.44791425E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87626130E+003  6.80515675E-001  3.23868545E-001  1.00438420E+000  3.56647130E-001
  7.27500000E-001  1.00438800E+000 -5.80984015E-001 -4.60920855E-001  7.41613615E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87611515E+003  6.75831060E-001  3.28556945E-001  1.00438800E+000  3.47274115E-001
  7.35000000E-001  1.00439045E+000  4.36606215E-001  5.96067785E-001  7.38866080E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87608400E+003  6.71144475E-001  3.33245990E-001  1.00439045E+000  3.37898485E-001
  7.42500000E-001  1.00439275E+000 -2.62207125E-001 -6.88706610E-001  7.36936585E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87640225E+003  6.66435385E-001  3.37957340E-001  1.00439275E+000  3.28478045E-001
  7.50000000E-001  1.00439500E+000  7.00413235E-002  7.32486970E-001  7.35835380E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87703090E+003  6.61693090E-001  3.42701905E-001  1.00439500E+000  3.18991185E-001
  7.57500000E-001  1.00439555E+000  1.26627315E-001 -7.24497355E-001  7.35488570E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87719550E+003  6.56923890E-001  3.47471675E-001  1.00439555E+000  3.09452210E-001
  7.65000000E-001  1.00439535E+000 -3.14317040E-001  6.65552630E-001  7.36048185E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87716535E+003  6.52147085E-001  3.52248255E-001  1.00439535E+000  2.99898830E-001
  7.72500000E-001  1.00439435E+000  4.80184630E-001 -5.60114520E-001  7.37776935E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87737840E+003  6.47386690E-001  3.57007665E-001  1.00439435E+000  2.90379020E-001
