Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  6.75000000E-001  2.00608310E+000  5.67489530E-001  5.60129960E-001  7.97364370E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04232220E+003  1.37900160E+000  6.27081530E-001  2.00608310E+000  7.51920050E-001
  6.82500000E-001  2.00425080E+000  6.17777550E-001 -5.00612420E-001  7.95148980E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04051260E+003  1.36692560E+000  6.37325170E-001  2.00425080E+000  7.29600440E-001
  6.90000000E-001  1.99945880E+000 -4.28765750E-001 -6.61550940E-001  7.88346190E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04060110E+003  1.34746730E+000  6.51991500E-001  1.99945880E+000  6.95475800E-001
  6.97500000E-001  2.00882570E+000 -7.01511200E-001  3.51089190E-001  7.84462610E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03600630E+003  1.33648290E+000  6.72342860E-001  2.00882570E+000  6.64140020E-001
  7.05000000E-001  2.01880680E+000  2.70120250E-001  7.33815990E-001  7.81953230E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03069250E+003  1.32460970E+000  6.94197120E-001  2.01880680E+000  6.30412530E-001
  7.12500000E-001  2.01134420E+000  7.53536080E-001 -1.85367000E-001  7.76001000E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02156900E+003  1.31552310E+000  6.95821110E-001  2.01134420E+000  6.19702010E-001
  7.20000000E-001  2.01938860E+000 -9.64030350E-002 -7.69168090E-001  7.75185850E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02837900E+003  1.31778950E+000  7.01599050E-001  2.01938860E+000  6.16190460E-001
  7.27500000E-001  2.03703350E+000 -7.74810510E-001  8.02468930E-003  7.74852060E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03631820E+003  1.31898160E+000  7.18051990E-001  2.03703350E+000  6.00929560E-001
  7.35000000E-001  2.04786000E+000 -7.77557050E-002  7.74692530E-001  7.78584910E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04378410E+003  1.31165500E+000  7.36205000E-001  2.04786000E+000  5.75450040E-001
  7.42500000E-001  2.04349740E+000  7.64108240E-001  1.70282670E-001  7.82852220E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04898690E+003  1.30224660E+000  7.41250820E-001  2.04349740E+000  5.60995770E-001
  7.50000000E-001  2.03505560E+000  2.61233560E-001 -7.40583680E-001  7.85307050E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04404010E+003  1.29185160E+000  7.43203970E-001  2.03505560E+000  5.48647640E-001
  7.57500000E-001  2.09522210E+000 -7.17813570E-001 -3.45048560E-001  7.96438840E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04126780E+003  1.32486280E+000  7.70359300E-001  2.09522210E+000  5.54503510E-001
